# 2023-02-09, 15:26:46.470706
# fs = 26 Hz, N = 512
# NI 9201, 19.5.0
t,ai0
0.000000000,1.927618032
0.039062500,-1.136484720
0.078125000,-0.175096776
0.117187500,1.398083496
0.156250000,-2.000191536
0.195312500,1.685985768
0.234375000,-0.601809072
0.273437500,-0.740619096
0.312500000,1.757961336
0.351562500,-1.974485976
0.390625000,1.290120144
0.429687500,-0.020863416
0.468750000,-1.254730296
0.507812500,1.963605816
0.546875000,-1.784264832
0.585937500,0.786291168
0.625000000,0.560082240
0.664062500,-1.650595920
0.703125000,2.004734712
0.742187500,-1.434669216
0.781250000,0.215627736
0.820312500,1.089616776
0.859375000,-1.912792632
0.898437500,1.860783576
0.937500000,-0.971969136
0.976562500,-0.370459032
1.015625000,1.531752408
1.054687500,-2.005332648
1.093750000,1.557457968
1.132812500,-0.421870152
1.171875000,-0.925699128
1.210937500,1.835078016
1.250000000,-1.928215968
1.289062500,1.141027896
1.328125000,0.169357728
1.367187500,-1.398681432
1.406250000,1.989311376
1.445312500,-1.686583704
1.484375000,0.606352248
1.523437500,0.745162272
1.562500000,-1.758559272
1.601562500,1.968746928
1.640625000,-1.295859192
1.679687500,0.020265480
1.718750000,1.254132360
1.757812500,-1.964203752
1.796875000,1.778525784
1.835937500,-0.802312440
1.875000000,-0.560680176
1.914062500,1.644856872
1.953125000,-1.995050424
1.992187500,1.439212392
2.031250000,-0.221366784
2.070312500,-1.095355824
2.109375000,1.912194696
2.148437500,-1.861381512
2.187500000,0.966230088
2.226562500,0.354437760
2.265625000,-1.532350344
2.304687500,2.009875824
2.343750000,-1.563197016
2.382812500,0.410989992
2.421875000,0.919960080
2.460937500,-1.845958176
2.500000000,1.927618032
2.539062500,-1.136484720
2.578125000,-0.169955664
2.617187500,1.398083496
2.656250000,-1.995050424
2.695312500,1.680844656
2.734375000,-0.601809072
2.773437500,-0.745760208
2.812500000,1.752820224
2.851562500,-1.979627088
2.890625000,1.300402368
2.929687500,-0.026004528
2.968750000,-1.244448072
3.007812500,1.963605816
3.046875000,-1.789405944
3.085937500,0.791432280
3.125000000,0.560082240
3.164062500,-1.655737032
3.203125000,1.994452488
3.242187500,-1.444951440
3.281250000,0.220768848
3.320312500,1.089616776
3.359375000,-1.912792632
3.398437500,1.865924688
3.437500000,-0.971969136
3.476562500,-0.365317920
3.515625000,1.531752408
3.554687500,-2.010473760
3.593750000,1.567740192
3.632812500,-0.421870152
3.671875000,-0.920558016
3.710937500,1.840219128
3.750000000,-1.933357080
3.789062500,1.146169008
3.828125000,0.164216616
3.867187500,-1.398681432
3.906250000,1.989311376
3.945312500,-1.686583704
3.984375000,0.611493360
4.023437500,0.740021160
4.062500000,-1.758559272
4.101562500,1.973888040
4.140625000,-1.295859192
4.179687500,0.030547704
4.218750000,1.248991248
4.257812500,-1.974485976
4.296875000,1.783666896
4.335937500,-0.792030216
4.375000000,-0.555539064
4.414062500,1.644856872
4.453125000,-2.005332648
4.492187500,1.439212392
4.531250000,-0.221366784
4.570312500,-1.090214712
4.609375000,1.912194696
4.648437500,-1.866522624
4.687500000,0.966230088
4.726562500,0.359578872
4.765625000,-1.542632568
4.804687500,2.004734712
4.843750000,-1.573479240
4.882812500,0.421272216
4.921875000,0.914818968
4.960937500,-1.840817064
5.000000000,1.932759144
5.039062500,-1.136484720
5.078125000,-0.169955664
5.117187500,1.398083496
5.156250000,-1.995050424
5.195312500,1.680844656
5.234375000,-0.622373520
5.273437500,-0.740619096
5.312500000,1.747679112
5.351562500,-1.979627088
5.390625000,1.300402368
5.429687500,-0.036286752
5.468750000,-1.249589184
5.507812500,1.963605816
5.546875000,-1.784264832
5.585937500,0.801714504
5.625000000,0.554941128
5.664062500,-1.650595920
5.703125000,1.994452488
5.742187500,-1.450092552
5.781250000,0.231051072
5.820312500,1.084475664
5.859375000,-1.912792632
5.898437500,1.860783576
5.937500000,-0.982251360
5.976562500,-0.355035696
6.015625000,1.521470184
6.054687500,-2.005332648
6.093750000,1.567740192
6.132812500,-0.427011264
6.171875000,-0.925699128
6.210937500,1.840219128
6.250000000,-1.928215968
6.289062500,1.146169008
6.328125000,0.164216616
6.367187500,-1.403822544
6.406250000,1.989311376
6.445312500,-1.691724816
6.484375000,0.611493360
6.523437500,0.745162272
6.562500000,-1.753418160
6.601562500,1.973888040
6.640625000,-1.295859192
6.679687500,0.030547704
6.718750000,1.243850136
6.757812500,-1.969344864
6.796875000,1.778525784
6.835937500,-0.802312440
6.875000000,-0.555539064
6.914062500,1.649997984
6.953125000,-1.995050424
6.992187500,1.439212392
7.031250000,-0.231649008
7.070312500,-1.095355824
7.109375000,1.917335808
7.148437500,-1.871663736
7.187500000,0.971371200
7.226562500,0.359578872
7.265625000,-1.527209232
7.304687500,1.999593600
7.343750000,-1.578620352
7.382812500,0.416131104
7.421875000,0.919960080
7.460937500,-1.845958176
7.500000000,1.922476920
7.539062500,-1.146766944
7.578125000,-0.169955664
7.617187500,1.387801272
7.656250000,-1.995050424
7.695312500,1.680844656
7.734375000,-0.617232408
7.773437500,-0.745760208
7.812500000,1.737396888
7.851562500,-1.979627088
7.890625000,1.290120144
7.929687500,-0.036286752
7.968750000,-1.244448072
8.007812500,1.958464704
8.046875000,-1.789405944
8.085937500,0.796573392
8.125000000,0.544658904
8.164062500,-1.655737032
8.203125000,1.999593600
8.242187500,-1.444951440
8.281250000,0.225909960
8.320312500,1.079334552
8.359375000,-1.907651520
8.398437500,1.865924688
8.437500000,-0.987392472
8.476562500,-0.365317920
8.515625000,1.526611296
8.554687500,-2.010473760
8.593750000,1.578022416
8.632812500,-0.427011264
8.671875000,-0.920558016
8.710937500,1.835078016
8.750000000,-1.933357080
8.789062500,1.141027896
8.828125000,0.159075504
8.867187500,-1.398681432
8.906250000,1.989311376
8.945312500,-1.686583704
8.984375000,0.611493360
9.023437500,0.729738936
9.062500000,-1.758559272
9.101562500,1.968746928
9.140625000,-1.301000304
9.179687500,0.035688816
9.218750000,1.243850136
9.257812500,-1.959062640
9.296875000,1.778525784
9.335937500,-0.802312440
9.375000000,-0.545256840
9.414062500,1.649997984
9.453125000,-2.005332648
9.492187500,1.439212392
9.531250000,-0.231649008
9.570312500,-1.090214712
9.609375000,1.907053584
9.648437500,-1.876804848
9.687500000,0.981653424
9.726562500,0.354437760
9.765625000,-1.522068120
9.804687500,2.004734712
9.843750000,-1.578620352
9.882812500,0.421272216
9.921875000,0.909677856
9.960937500,-1.840817064
10.000000000,1.927618032
10.039062500,-1.151908056
10.078125000,-0.164814552
10.117187500,1.392942384
10.156250000,-1.995050424
10.195312500,1.680844656
10.234375000,-0.612091296
10.273437500,-0.730336872
10.312500000,1.747679112
10.351562500,-1.979627088
10.390625000,1.295261256
10.429687500,-0.036286752
10.468750000,-1.244448072
10.507812500,1.958464704
10.546875000,-1.784264832
10.585937500,0.801714504
10.625000000,0.549800016
10.664062500,-1.650595920
10.703125000,1.999593600
10.742187500,-1.444951440
10.781250000,0.231051072
10.820312500,1.079334552
10.859375000,-1.907651520
10.898437500,1.865924688
10.937500000,-0.982251360
10.976562500,-0.360176808
11.015625000,1.516329072
11.054687500,-2.020755984
11.093750000,1.578022416
11.132812500,-0.427011264
11.171875000,-0.910275792
11.210937500,1.840219128
11.250000000,-1.938498192
11.289062500,1.141027896
11.328125000,0.159075504
11.367187500,-1.388399208
11.406250000,1.989311376
11.445312500,-1.691724816
11.484375000,0.616634472
11.523437500,0.729738936
11.562500000,-1.753418160
11.601562500,1.968746928
11.640625000,-1.311282528
11.679687500,0.040829928
11.718750000,1.248991248
11.757812500,-1.964203752
11.796875000,1.793949120
11.835937500,-0.807453552
11.875000000,-0.550397952
11.914062500,1.644856872
11.953125000,-2.000191536
11.992187500,1.449494616
12.031250000,-0.231649008
12.070312500,-1.085073600
12.109375000,1.907053584
12.148437500,-1.876804848
12.187500000,0.976512312
12.226562500,0.349296648
12.265625000,-1.527209232
12.304687500,2.004734712
12.343750000,-1.578620352
12.382812500,0.426413328
12.421875000,0.904536744
12.460937500,-1.835675952
12.500000000,1.932759144
12.539062500,-1.141625832
12.578125000,-0.159673440
12.617187500,1.382660160
12.656250000,-1.995050424
12.695312500,1.685985768
12.734375000,-0.617232408
12.773437500,-0.730336872
12.812500000,1.747679112
12.851562500,-1.974485976
12.890625000,1.300402368
12.929687500,-0.051710088
12.968750000,-1.244448072
13.007812500,1.958464704
13.046875000,-1.789405944
13.085937500,0.806855616
13.125000000,0.544658904
13.164062500,-1.645454808
13.203125000,1.999593600
13.242187500,-1.450092552
13.281250000,0.231051072
13.320312500,1.079334552
13.359375000,-1.912792632
13.398437500,1.865924688
13.437500000,-0.987392472
13.476562500,-0.355035696
13.515625000,1.521470184
13.554687500,-2.000191536
13.593750000,1.578022416
13.632812500,-0.437293488
13.671875000,-0.915416904
13.710937500,1.840219128
13.750000000,-1.938498192
13.789062500,1.151310120
13.828125000,0.159075504
13.867187500,-1.388399208
13.906250000,1.994452488
13.945312500,-1.696865928
13.984375000,0.626916696
14.023437500,0.729738936
14.062500000,-1.758559272
14.101562500,1.973888040
14.140625000,-1.311282528
14.179687500,0.045971040
14.218750000,1.233567912
14.257812500,-1.964203752
14.296875000,1.783666896
14.335937500,-0.807453552
14.375000000,-0.545256840
14.414062500,1.639715760
14.453125000,-2.000191536
14.492187500,1.449494616
14.531250000,-0.236790120
14.570312500,-1.090214712
14.609375000,1.907053584
14.648437500,-1.876804848
14.687500000,0.986794536
14.726562500,0.344155536
14.765625000,-1.527209232
14.804687500,1.999593600
14.843750000,-1.578620352
14.882812500,0.436695552
14.921875000,0.909677856
14.960937500,-1.835675952
15.000000000,1.927618032
15.039062500,-1.151908056
15.078125000,-0.159673440
15.117187500,1.392942384
15.156250000,-2.000191536
15.195312500,1.685985768
15.234375000,-0.627514632
15.273437500,-0.730336872
15.312500000,1.747679112
15.351562500,-1.989909312
15.390625000,1.305543480
15.429687500,-0.041427864
15.468750000,-1.239306960
15.507812500,1.958464704
15.546875000,-1.789405944
15.585937500,0.817137840
15.625000000,0.544658904
15.664062500,-1.645454808
15.703125000,1.999593600
15.742187500,-1.444951440
15.781250000,0.241333296
15.820312500,1.074193440
15.859375000,-1.912792632
15.898437500,1.865924688
15.937500000,-0.987392472
15.976562500,-0.344753472
16.015625000,1.516329072
16.054687500,-2.010473760
16.093750000,1.572881304
16.132812500,-0.427011264
16.171875000,-0.905134680
16.210937500,1.835078016
16.250000000,-1.933357080
16.289062500,1.151310120
16.328125000,0.153934392
16.367187500,-1.388399208
16.406250000,1.994452488
16.445312500,-1.696865928
16.484375000,0.626916696
16.523437500,0.724597824
16.562500000,-1.753418160
16.601562500,1.973888040
16.640625000,-1.316423640
16.679687500,0.045971040
16.718750000,1.238709024
16.757812500,-1.969344864
16.796875000,1.783666896
16.835937500,-0.817735776
16.875000000,-0.540115728
16.914062500,1.639715760
16.953125000,-2.010473760
16.992187500,1.454635728
17.031250000,-0.247072344
17.070312500,-1.069650264
17.109375000,1.901912472
17.148437500,-1.871663736
17.187500000,0.981653424
17.226562500,0.339014424
17.265625000,-1.522068120
17.304687500,1.999593600
17.343750000,-1.588902576
17.382812500,0.431554440
17.421875000,0.904536744
17.460937500,-1.835675952
17.500000000,1.927618032
17.539062500,-1.151908056
17.578125000,-0.154532328
17.617187500,1.377519048
17.656250000,-1.995050424
17.695312500,1.696267992
17.734375000,-0.632655744
17.773437500,-0.730336872
17.812500000,1.742538000
17.851562500,-1.979627088
17.890625000,1.310684592
17.929687500,-0.051710088
17.968750000,-1.244448072
18.007812500,1.953323592
18.046875000,-1.794547056
18.085937500,0.806855616
18.125000000,0.539517792
18.164062500,-1.645454808
18.203125000,1.994452488
18.242187500,-1.455233664
18.281250000,0.246474408
18.320312500,1.074193440
18.359375000,-1.907651520
18.398437500,1.865924688
18.437500000,-0.987392472
18.476562500,-0.344753472
18.515625000,1.516329072
18.554687500,-2.000191536
18.593750000,1.572881304
18.632812500,-0.442434600
18.671875000,-0.905134680
18.710937500,1.835078016
18.750000000,-1.938498192
18.789062500,1.151310120
18.828125000,0.148793280
18.867187500,-1.393540320
18.906250000,1.989311376
18.945312500,-1.707148152
18.984375000,0.626916696
19.023437500,0.724597824
19.062500000,-1.743135936
19.101562500,1.973888040
19.140625000,-1.311282528
19.179687500,0.045971040
19.218750000,1.228426800
19.257812500,-1.964203752
19.296875000,1.788808008
19.335937500,-0.817735776
19.375000000,-0.540115728
19.414062500,1.639715760
19.453125000,-2.005332648
19.492187500,1.449494616
19.531250000,-0.247072344
19.570312500,-1.085073600
19.609375000,1.896771360
19.648437500,-1.871663736
19.687500000,0.981653424
19.726562500,0.344155536
19.765625000,-1.522068120
19.804687500,2.009875824
19.843750000,-1.583761464
19.882812500,0.436695552
19.921875000,0.894254520
19.960937500,-1.835675952
